TRIP_ID,ORDER_ID,AGENT_ID,PICKUP_TIME,DROP_TIME,DISTANCE_KM,ESTIMATED_TIME_MIN,ACTUAL_TIME_MIN,SLA_BREACH_FLAG
7011,9309,137,2023-10-07 06:48:00,2023-10-07 07:18:00,4.97,20,30,1
7012,9310,72,2024-01-24 10:14:00,2024-01-24 10:54:00,6.67,20,40,1
7013,9311,477,2024-10-11 10:11:00,2024-10-11 10:51:00,11.62,30,40,1
7014,9312,39,2024-09-28 20:45:00,2024-09-28 21:19:00,2.15,35,34,0
7015,9314,289,2024-09-14 10:54:00,2024-09-14 11:11:00,3.14,35,17,0
7016,9315,479,2024-05-03 18:39:00,2024-05-03 19:01:00,4.19,30,22,0
7017,9316,630,2024-12-11 23:51:00,2024-12-12 00:27:00,7.63,35,36,0
7018,9317,213,2024-03-20 23:52:00,2024-03-21 00:10:00,4.31,25,18,0
7019,9318,299,2023-02-07 11:58:00,2023-02-07 12:51:00,11.59,25,53,1
7020,9320,464,2024-04-13 15:33:00,2024-04-13 16:10:00,8.95,30,37,1
7021,9323,720,2024-09-25 15:48:00,2024-09-25 16:04:00,10.35,35,16,0
7022,9325,758,2023-05-17 02:56:00,2023-05-17 03:20:00,3.67,30,24,0
7023,9326,231,2023-05-31 07:36:00,2023-05-31 07:47:00,4.06,30,11,0
7024,9327,137,2023-06-27 00:04:00,2023-06-27 00:29:00,7.36,35,25,0
7025,9328,296,2023-11-05 01:27:00,2023-11-05 02:29:00,4.18,20,62,1
7026,9329,403,2023-10-25 13:04:00,2023-10-25 13:26:00,11.08,20,22,0
7027,9333,634,2023-05-13 10:25:00,2023-05-13 10:51:00,5.92,25,26,0
7028,9334,232,2024-09-23 14:04:00,2024-09-23 14:50:00,9.01,25,46,1
7029,9335,415,2023-10-02 13:21:00,2023-10-02 14:15:00,11.34,20,54,1
7030,9336,134,2024-06-11 00:18:00,2024-06-11 00:24:00,1.16,20,6,0
7031,9338,672,2024-12-30 01:26:00,2024-12-30 01:48:00,7.84,20,22,0
7032,9339,428,2023-07-19 09:33:00,2023-07-19 09:55:00,10.27,35,22,0
7033,9342,518,2023-10-10 02:18:00,2023-10-10 02:33:00,5.14,20,15,0
7034,9343,680,2024-10-05 23:28:00,2024-10-06 00:01:00,8.17,25,33,1
7035,9345,9,2023-07-16 14:01:00,2023-07-16 14:59:00,3.57,35,58,1
7036,9346,397,2024-04-12 10:59:00,2024-04-12 11:23:00,7.46,30,24,0
7037,9347,606,2023-08-05 01:27:00,2023-08-05 02:10:00,8.95,25,43,1
7038,9348,49,2024-04-01 07:01:00,2024-04-01 07:59:00,8.79,25,58,1
7039,9349,86,2024-10-21 08:18:00,2024-10-21 08:47:00,7.67,20,29,1
7040,9350,168,2024-07-17 20:12:00,2024-07-17 20:42:00,7.73,20,30,1
7041,9351,138,2023-06-07 05:05:00,2023-06-07 05:46:00,4.59,30,41,1
7042,9352,671,2023-12-23 08:46:00,2023-12-23 09:21:00,11.78,25,35,1
7043,9353,154,2024-05-01 21:00:00,2024-05-01 21:58:00,1.91,35,58,1
7044,9354,66,2023-11-06 18:32:00,2023-11-06 18:46:00,4.06,30,14,0
7045,9355,491,2024-12-17 00:27:00,2024-12-17 01:04:00,5.87,20,37,1
7046,9357,559,2024-12-09 07:58:00,2024-12-09 08:46:00,11.01,30,48,1
7047,9358,260,2023-06-01 22:17:00,2023-06-01 22:49:00,11.81,20,32,1
7048,9359,58,2023-05-23 12:32:00,2023-05-23 13:12:00,3.98,35,40,0
7049,9361,608,2024-02-05 12:58:00,2024-02-05 13:53:00,4.2,20,55,1
7050,9362,619,2023-05-10 09:59:00,2023-05-10 10:20:00,3.37,25,21,0
7051,9363,199,2023-10-12 21:15:00,2023-10-12 22:03:00,3.22,35,48,1
7052,9366,319,2023-03-26 17:06:00,2023-03-26 17:39:00,7.0,25,33,1
7053,9367,753,2023-08-14 02:47:00,2023-08-14 03:25:00,1.15,25,38,1
7054,9368,727,2023-03-23 22:57:00,2023-03-23 22:54:00,2.59,35,-3,0
7055,9369,301,2024-02-19 11:17:00,2024-02-19 11:48:00,9.76,25,31,1
7056,9370,339,2023-04-25 05:04:00,2023-04-25 05:56:00,2.58,30,52,1
7057,9371,321,2024-01-19 17:42:00,2024-01-19 17:57:00,10.62,30,15,0
7058,9372,389,2023-04-27 13:15:00,2023-04-27 13:37:00,1.81,35,22,0
7059,9373,766,2023-09-28 04:34:00,2023-09-28 05:07:00,6.48,30,33,0
7060,9374,118,2023-01-24 01:47:00,2023-01-24 02:39:00,11.24,35,52,1
7061,9376,549,2023-12-23 10:31:00,2023-12-23 10:36:00,6.73,20,5,0
7062,9377,595,2023-12-31 14:55:00,2023-12-31 15:39:00,8.72,20,44,1
7063,9378,138,2023-01-16 16:04:00,2023-01-16 16:33:00,10.27,25,29,0
7064,9379,24,2023-09-23 01:57:00,2023-09-23 02:28:00,8.97,25,31,1
7065,9380,799,2023-07-22 13:32:00,2023-07-22 13:49:00,9.1,20,17,0
7066,9382,477,2024-03-30 02:57:00,2024-03-30 03:27:00,2.86,25,30,0
7067,9384,691,2023-01-02 03:00:00,2023-01-02 03:31:00,2.82,35,31,0
7068,9385,241,2024-03-31 11:32:00,2024-03-31 12:22:00,3.05,35,50,1
7069,9387,206,2024-06-24 04:19:00,2024-06-24 04:34:00,3.49,35,15,0
7070,9389,498,2023-02-08 07:25:00,2023-02-08 07:55:00,3.31,20,30,1
7071,9390,6,2023-07-29 11:11:00,2023-07-29 11:31:00,3.89,30,20,0
7072,9392,356,2024-08-02 03:40:00,2024-08-02 04:04:00,11.81,20,24,0
7073,9393,764,2024-02-04 19:39:00,2024-02-04 20:06:00,6.41,20,27,1
7074,9395,246,2024-04-04 09:39:00,2024-04-04 10:15:00,3.5,25,36,1
7075,9396,130,2023-06-23 20:08:00,2023-06-23 20:48:00,2.01,20,40,1
7076,9397,396,2023-02-14 13:57:00,2023-02-14 14:32:00,5.72,35,35,0
7077,9399,224,2024-03-10 23:54:00,2024-03-11 00:20:00,7.16,25,26,0
7078,9401,423,2023-03-10 15:29:00,2023-03-10 15:57:00,9.11,35,28,0
7079,9402,358,2024-06-29 23:38:00,2024-06-29 23:49:00,6.01,30,11,0
7080,9403,512,2023-07-18 03:57:00,2023-07-18 04:39:00,8.77,35,42,1
7081,9404,521,2024-03-28 13:56:00,2024-03-28 14:27:00,6.13,30,31,0
7082,9405,2,2024-03-16 17:41:00,2024-03-16 18:03:00,7.13,20,22,0
7083,9406,730,2023-05-29 01:46:00,2023-05-29 02:13:00,6.88,30,27,0
7084,9407,159,2023-06-13 07:34:00,2023-06-13 08:09:00,11.18,20,35,1
7085,9409,265,2023-05-26 07:17:00,2023-05-26 08:12:00,9.43,20,55,1
7086,9410,378,2023-04-06 19:39:00,2023-04-06 19:54:00,2.12,35,15,0
7087,9411,787,2024-02-06 22:09:00,2024-02-06 22:24:00,5.55,25,15,0
7088,9412,733,2025-01-01 18:17:00,2025-01-01 19:04:00,7.91,25,47,1
7089,9414,480,2024-08-30 05:17:00,2024-08-30 05:52:00,2.96,35,35,0
7090,9416,493,2024-12-13 17:03:00,2024-12-13 17:18:00,8.38,20,15,0
7091,9419,676,2024-02-04 09:35:00,2024-02-04 10:20:00,2.8,20,45,1
7092,9421,97,2024-04-29 22:13:00,2024-04-29 22:56:00,10.46,25,43,1
7093,9422,251,2024-05-19 14:34:00,2024-05-19 15:08:00,6.27,25,34,1
7094,9424,442,2023-05-11 01:24:00,2023-05-11 02:11:00,8.65,20,47,1
7095,9425,8,2024-09-30 23:18:00,2024-09-30 23:56:00,4.37,20,38,1
7096,9426,154,2023-10-04 03:35:00,2023-10-04 03:58:00,1.74,35,23,0
7097,9427,106,2023-01-10 20:27:00,2023-01-10 21:04:00,4.22,20,37,1
7098,9428,394,2023-11-16 22:55:00,2023-11-16 23:59:00,8.38,30,64,1
7099,9429,26,2024-12-17 07:52:00,2024-12-17 08:15:00,10.35,35,23,0
7100,9430,292,2023-10-09 09:19:00,2023-10-09 10:06:00,9.19,20,47,1
7101,9431,270,2023-04-09 16:14:00,2023-04-09 17:03:00,6.62,25,49,1
7102,9433,684,2024-10-12 17:50:00,2024-10-12 18:10:00,3.33,25,20,0
7103,9434,27,2023-05-11 22:19:00,2023-05-11 23:07:00,5.63,30,48,1
7104,9435,644,2023-06-20 16:53:00,2023-06-20 16:55:00,4.39,20,2,0
7105,9436,296,2023-04-08 00:13:00,2023-04-08 00:42:00,7.73,25,29,0
7106,9437,235,2024-05-23 15:51:00,2024-05-23 16:38:00,10.49,35,47,1
7107,9438,420,2023-06-13 20:21:00,2023-06-13 20:51:00,5.07,35,30,0
7108,9439,222,2024-10-05 11:58:00,2024-10-05 12:09:00,7.53,20,11,0
7109,9441,206,2024-09-11 03:49:00,2024-09-11 04:18:00,5.14,20,29,1
7110,9443,500,2024-04-21 14:59:00,2024-04-21 15:42:00,4.51,25,43,1
7111,9445,211,2023-01-25 03:02:00,2023-01-25 03:29:00,11.64,30,27,0
7112,9446,652,2023-12-02 17:38:00,2023-12-02 18:17:00,3.67,20,39,1
7113,9447,261,2023-09-27 07:23:00,2023-09-27 07:57:00,10.79,20,34,1
7114,9448,387,2023-03-28 22:11:00,2023-03-28 22:29:00,5.74,25,18,0
7115,9449,173,2024-10-19 13:17:00,2024-10-19 13:41:00,8.14,35,24,0
7116,9450,49,2023-06-15 03:19:00,2023-06-15 03:29:00,6.16,30,10,0
7117,9451,796,2023-04-23 03:12:00,2023-04-23 04:10:00,8.26,30,58,1
7118,9452,224,2023-08-22 07:16:00,2023-08-22 07:56:00,9.36,25,40,1
7119,9453,302,2023-05-26 08:49:00,2023-05-26 09:07:00,2.47,30,18,0
7120,9454,51,2023-02-28 23:24:00,2023-03-01 00:03:00,6.0,25,39,1
7121,9456,20,2023-04-26 02:43:00,2023-04-26 03:27:00,5.71,35,44,1
7122,9457,662,2023-02-06 07:25:00,2023-02-06 07:36:00,9.11,35,11,0
7123,9460,200,2023-08-01 05:18:00,2023-08-01 05:33:00,4.03,35,15,0
7124,9461,530,2024-06-24 09:53:00,2024-06-24 09:59:00,1.34,20,6,0
7125,9462,263,2023-05-04 02:27:00,2023-05-04 02:53:00,2.09,30,26,0
7126,9464,259,2023-01-19 05:51:00,2023-01-19 05:57:00,1.43,35,6,0
7127,9465,319,2024-05-04 04:32:00,2024-05-04 04:59:00,10.25,30,27,0
7128,9466,792,2024-02-05 02:07:00,2024-02-05 02:32:00,1.38,30,25,0
7129,9469,528,2023-06-10 22:06:00,2023-06-10 22:55:00,2.82,25,49,1
7130,9470,268,2023-11-13 21:16:00,2023-11-13 21:48:00,3.44,30,32,0
7131,9472,358,2024-04-07 22:27:00,2024-04-07 23:15:00,6.22,35,48,1
7132,9474,519,2023-10-22 11:20:00,2023-10-22 11:33:00,9.15,35,13,0
7133,9475,409,2023-12-04 09:14:00,2023-12-04 09:16:00,4.54,20,2,0
7134,9476,739,2023-01-03 12:56:00,2023-01-03 13:15:00,10.34,25,19,0
7135,9477,488,2024-01-23 12:25:00,2024-01-23 12:59:00,6.91,30,34,0
7136,9478,727,2024-01-28 20:05:00,2024-01-28 20:15:00,4.86,20,10,0
7137,9479,252,2024-01-09 19:35:00,2024-01-09 19:56:00,7.91,25,21,0
7138,9480,36,2023-10-07 20:58:00,2023-10-07 21:17:00,1.6,20,19,0
7139,9481,707,2023-05-01 15:49:00,2023-05-01 16:23:00,7.59,30,34,0
7140,9482,222,2024-02-11 00:04:00,2024-02-11 00:41:00,6.26,20,37,1
7141,9483,266,2023-02-06 05:53:00,2023-02-06 06:21:00,2.18,25,28,0
7142,9484,438,2024-01-09 13:43:00,2024-01-09 14:13:00,10.96,20,30,1
7143,9485,83,2024-11-10 11:40:00,2024-11-10 11:52:00,8.23,35,12,0
7144,9487,634,2023-11-20 12:40:00,2023-11-20 12:51:00,8.0,25,11,0
7145,9489,727,2024-10-31 08:06:00,2024-10-31 08:53:00,1.14,30,47,1
7146,9490,595,2023-04-20 10:31:00,2023-04-20 10:52:00,4.71,25,21,0
7147,9491,288,2023-12-03 22:34:00,2023-12-03 23:24:00,11.47,35,50,1
7148,9492,621,2024-05-05 04:26:00,2024-05-05 05:08:00,3.98,35,42,1
7149,9493,542,2023-08-30 15:18:00,2023-08-30 16:09:00,1.8,35,51,1
7150,9494,757,2023-05-19 21:32:00,2023-05-19 22:20:00,9.79,35,48,1
7151,9495,28,2024-07-31 01:50:00,2024-07-31 02:39:00,8.62,30,49,1
7152,9496,95,2024-03-21 20:58:00,2024-03-21 21:17:00,9.21,30,19,0
7153,9497,421,2023-03-15 21:46:00,2023-03-15 22:30:00,6.32,35,44,1
7154,9498,534,2024-08-12 05:19:00,2024-08-12 06:05:00,10.27,20,46,1
7155,9500,266,2023-02-19 04:44:00,2023-02-19 05:12:00,7.03,25,28,0
7156,9501,718,2024-09-23 12:10:00,2024-09-23 12:49:00,8.19,35,39,0
7157,9502,433,2024-05-25 02:24:00,2024-05-25 02:55:00,4.12,35,31,0
7158,9503,125,2024-06-29 00:42:00,2024-06-29 01:00:00,4.0,25,18,0
7159,9504,356,2023-03-30 17:17:00,2023-03-30 17:32:00,1.18,30,15,0
7160,9505,18,2023-09-24 17:06:00,2023-09-24 17:26:00,4.58,30,20,0
7161,9506,416,2024-02-09 16:30:00,2024-02-09 16:53:00,9.4,25,23,0
7162,9507,502,2024-11-14 13:17:00,2024-11-14 13:45:00,11.36,30,28,0
7163,9508,312,2024-02-29 14:23:00,2024-02-29 14:44:00,9.38,25,21,0
7164,9510,541,2024-04-08 04:29:00,2024-04-08 05:09:00,6.35,35,40,0
7165,9512,693,2024-12-09 15:54:00,2024-12-09 16:11:00,8.85,20,17,0
7166,9513,480,2023-10-14 14:33:00,2023-10-14 15:24:00,7.12,25,51,1
7167,9515,554,2024-09-03 12:20:00,2024-09-03 12:50:00,8.24,30,30,0
7168,9516,300,2023-10-19 08:36:00,2023-10-19 09:05:00,10.97,35,29,0
7169,9517,714,2024-06-07 11:25:00,2024-06-07 11:53:00,3.52,35,28,0
7170,9518,629,2023-12-08 00:08:00,2023-12-08 00:46:00,11.49,20,38,1
7171,9519,457,2023-12-01 10:45:00,2023-12-01 11:12:00,9.75,25,27,0
7172,9521,565,2024-11-25 17:10:00,2024-11-25 17:35:00,1.92,35,25,0
7173,9523,676,2023-10-20 18:52:00,2023-10-20 18:52:00,5.39,30,0,0
7174,9525,562,2023-07-25 18:46:00,2023-07-25 19:08:00,10.39,35,22,0
7175,9526,710,2023-05-30 18:44:00,2023-05-30 19:09:00,7.74,25,25,0
7176,9527,361,2023-12-20 12:07:00,2023-12-20 12:33:00,2.76,30,26,0
7177,9534,238,2023-01-07 05:33:00,2023-01-07 06:01:00,8.58,30,28,0
7178,9535,755,2024-07-15 19:22:00,2024-07-15 20:02:00,10.41,30,40,1
7179,9537,560,2024-04-26 05:33:00,2024-04-26 05:51:00,11.85,30,18,0
7180,9538,170,2023-07-13 09:26:00,2023-07-13 09:59:00,9.2,35,33,0
7181,9539,484,2023-01-30 10:28:00,2023-01-30 11:01:00,8.41,20,33,1
7182,9540,92,2023-02-27 14:22:00,2023-02-27 14:47:00,11.12,25,25,0
7183,9545,393,2024-04-01 05:25:00,2024-04-01 05:53:00,5.29,20,28,1
7184,9546,371,2024-08-02 13:37:00,2024-08-02 13:47:00,8.28,25,10,0
7185,9549,582,2024-07-29 12:08:00,2024-07-29 12:27:00,6.66,20,19,0
7186,9551,504,2024-12-31 00:13:00,2024-12-31 01:10:00,1.82,25,57,1
7187,9552,312,2024-03-13 19:49:00,2024-03-13 20:30:00,2.88,25,41,1
7188,9553,124,2023-08-25 23:11:00,2023-08-25 23:48:00,2.67,35,37,0
7189,9554,424,2024-01-27 18:55:00,2024-01-27 19:36:00,8.35,30,41,1
7190,9555,307,2024-02-08 15:02:00,2024-02-08 15:32:00,3.26,30,30,0
7191,9558,127,2024-06-07 20:27:00,2024-06-07 21:01:00,3.56,25,34,1
7192,9561,791,2023-11-18 00:49:00,2023-11-18 01:32:00,2.37,35,43,1
7193,9562,752,2023-06-25 06:47:00,2023-06-25 07:25:00,11.43,35,38,0
7194,9563,383,2023-06-28 00:36:00,2023-06-28 01:02:00,7.26,25,26,0
7195,9564,727,2023-05-10 05:41:00,2023-05-10 06:07:00,6.83,30,26,0
7196,9565,323,2024-04-03 03:52:00,2024-04-03 04:09:00,2.71,20,17,0
7197,9566,69,2024-07-15 21:42:00,2024-07-15 22:13:00,6.98,30,31,0
7198,9567,551,2024-11-09 16:52:00,2024-11-09 17:39:00,7.62,20,47,1
7199,9568,44,2024-03-06 12:20:00,2024-03-06 13:03:00,1.0,25,43,1
7200,9570,320,2024-11-28 02:15:00,2024-11-28 02:48:00,9.24,30,33,0
7201,9571,276,2024-07-22 15:01:00,2024-07-22 15:32:00,5.1,30,31,0
7202,9572,502,2024-08-31 20:51:00,2024-08-31 21:11:00,11.11,30,20,0
7203,9573,443,2024-10-25 09:19:00,2024-10-25 09:44:00,8.12,35,25,0
7204,9574,391,2023-03-25 18:40:00,2023-03-25 19:15:00,5.68,20,35,1
7205,9576,412,2023-12-08 05:47:00,2023-12-08 06:29:00,6.48,20,42,1
7206,9577,223,2024-12-04 00:30:00,2024-12-04 00:41:00,11.16,25,11,0
7207,9578,669,2023-03-31 14:16:00,2023-03-31 14:17:00,4.01,30,1,0
7208,9580,494,2023-03-07 12:24:00,2023-03-07 12:51:00,11.85,20,27,1
7209,9582,74,2023-06-05 00:30:00,2023-06-05 00:35:00,1.05,30,5,0
7210,9584,214,2024-08-07 03:21:00,2024-08-07 03:53:00,6.42,35,32,0
7211,9586,394,2023-10-11 21:03:00,2023-10-11 21:45:00,10.68,20,42,1
7212,9587,482,2023-07-20 21:53:00,2023-07-20 22:45:00,10.99,25,52,1
7213,9588,177,2023-08-02 13:35:00,2023-08-02 13:54:00,11.37,20,19,0
7214,9589,293,2024-05-15 17:45:00,2024-05-15 17:55:00,2.49,25,10,0
7215,9590,788,2024-04-09 20:33:00,2024-04-09 21:06:00,10.9,25,33,1
7216,9591,769,2023-11-07 17:03:00,2023-11-07 17:20:00,7.37,30,17,0
7217,9592,734,2023-07-05 15:30:00,2023-07-05 15:55:00,9.32,35,25,0
7218,9593,245,2024-11-09 03:15:00,2024-11-09 03:36:00,1.28,30,21,0
7219,9594,200,2023-07-30 21:06:00,2023-07-30 21:10:00,2.92,30,4,0
7220,9595,764,2023-12-15 11:25:00,2023-12-15 11:59:00,9.77,25,34,1
7221,9598,278,2024-03-02 21:28:00,2024-03-02 21:40:00,2.31,30,12,0
7222,9599,639,2024-04-19 04:27:00,2024-04-19 04:33:00,1.98,25,6,0
7223,9600,521,2024-03-17 10:24:00,2024-03-17 10:49:00,8.36,30,25,0
7224,9602,510,2024-04-12 00:37:00,2024-04-12 01:07:00,11.71,35,30,0
7225,9603,575,2024-12-04 06:19:00,2024-12-04 06:47:00,11.86,20,28,1
7226,9604,720,2024-09-26 22:07:00,2024-09-26 22:52:00,7.22,35,45,1
7227,9605,791,2023-07-26 08:37:00,2023-07-26 09:02:00,8.43,25,25,0
7228,9606,655,2023-06-09 10:17:00,2023-06-09 10:59:00,2.98,20,42,1
7229,9608,67,2023-09-22 08:40:00,2023-09-22 08:52:00,2.3,20,12,0
7230,9610,462,2024-02-15 14:06:00,2024-02-15 14:19:00,4.26,30,13,0
7231,9612,397,2023-12-16 10:23:00,2023-12-16 10:28:00,3.23,25,5,0
7232,9614,423,2024-01-31 23:28:00,2024-02-01 00:09:00,10.76,35,41,1
7233,9616,666,2024-02-05 13:08:00,2024-02-05 13:42:00,3.27,25,34,1
7234,9618,86,2024-11-20 21:33:00,2024-11-20 22:16:00,9.51,20,43,1
7235,9619,383,2023-03-14 03:22:00,2023-03-14 04:22:00,6.36,35,60,1
7236,9620,408,2024-08-12 04:22:00,2024-08-12 04:53:00,6.18,35,31,0
7237,9622,162,2023-10-27 14:00:00,2023-10-27 14:31:00,5.33,35,31,0
7238,9623,44,2024-03-28 07:38:00,2024-03-28 08:09:00,6.09,35,31,0
7239,9624,153,2024-10-10 14:04:00,2024-10-10 14:26:00,5.63,30,22,0
7240,9625,536,2023-10-23 02:47:00,2023-10-23 02:53:00,11.64,25,6,0
7241,9626,693,2024-01-25 08:00:00,2024-01-25 08:41:00,4.42,25,41,1
7242,9628,178,2024-01-19 02:54:00,2024-01-19 02:56:00,3.96,25,2,0
7243,9629,501,2023-12-21 09:00:00,2023-12-21 09:19:00,9.99,30,19,0
7244,9630,500,2023-11-11 08:53:00,2023-11-11 09:32:00,1.64,25,39,1
7245,9632,722,2023-10-03 23:15:00,2023-10-03 23:41:00,5.44,25,26,0
7246,9633,375,2023-08-10 14:05:00,2023-08-10 14:08:00,5.23,35,3,0
7247,9634,376,2023-10-12 07:20:00,2023-10-12 07:54:00,2.27,20,34,1
7248,9637,78,2024-02-02 11:38:00,2024-02-02 11:54:00,5.39,20,16,0
7249,9638,776,2023-07-24 11:08:00,2023-07-24 11:35:00,6.3,35,27,0
7250,9639,678,2024-03-03 05:49:00,2024-03-03 06:16:00,9.95,30,27,0
7251,9640,335,2023-01-31 04:14:00,2023-01-31 04:39:00,7.76,25,25,0
7252,9642,359,2023-06-01 09:02:00,2023-06-01 09:11:00,11.94,30,9,0
7253,9643,649,2024-04-25 01:07:00,2024-04-25 01:51:00,8.52,35,44,1
7254,9645,431,2023-08-23 00:16:00,2023-08-23 01:04:00,9.48,20,48,1
7255,9646,330,2024-03-25 03:15:00,2024-03-25 03:39:00,6.36,30,24,0
7256,9647,326,2024-12-22 23:15:00,2024-12-22 23:35:00,8.29,20,20,0
7257,9648,45,2023-04-29 03:02:00,2023-04-29 03:37:00,1.81,25,35,1
7258,9649,668,2024-10-12 03:45:00,2024-10-12 04:26:00,7.62,30,41,1
7259,9650,149,2023-06-13 15:35:00,2023-06-13 15:49:00,10.94,35,14,0
7260,9651,669,2023-10-06 05:54:00,2023-10-06 06:21:00,9.21,30,27,0
7261,9652,175,2024-10-01 10:00:00,2024-10-01 10:32:00,11.74,30,32,0
7262,9653,193,2023-07-02 15:18:00,2023-07-02 15:37:00,7.21,20,19,0
7263,9654,395,2024-11-30 21:47:00,2024-11-30 22:36:00,9.37,20,49,1
7264,9655,267,2023-08-11 06:07:00,2023-08-11 06:29:00,8.56,25,22,0
7265,9657,774,2023-05-06 07:26:00,2023-05-06 08:05:00,8.91,35,39,0
7266,9658,258,2024-09-19 16:00:00,2024-09-19 16:23:00,4.3,35,23,0
7267,9660,637,2023-09-07 20:43:00,2023-09-07 21:07:00,9.17,30,24,0
7268,9661,211,2024-06-10 09:50:00,2024-06-10 10:41:00,10.68,20,51,1
7269,9662,782,2023-07-28 06:40:00,2023-07-28 07:03:00,3.25,25,23,0
7270,9663,134,2023-10-23 19:47:00,2023-10-23 20:35:00,7.01,20,48,1
7271,9664,336,2024-10-10 09:12:00,2024-10-10 09:50:00,2.87,30,38,1
7272,9665,372,2023-04-28 16:36:00,2023-04-28 17:00:00,5.34,25,24,0
7273,9667,68,2024-11-10 04:12:00,2024-11-10 04:41:00,1.29,25,29,0
7274,9668,418,2023-12-24 15:06:00,2023-12-24 15:27:00,7.98,35,21,0
7275,9670,505,2023-07-15 13:20:00,2023-07-15 14:00:00,4.91,30,40,1
7276,9671,485,2024-09-10 22:44:00,2024-09-10 23:08:00,4.03,30,24,0
7277,9672,304,2023-03-27 03:33:00,2023-03-27 03:34:00,2.71,25,1,0
7278,9675,751,2023-11-05 19:46:00,2023-11-05 20:12:00,4.5,20,26,1
7279,9676,101,2023-09-30 21:22:00,2023-09-30 21:49:00,11.27,35,27,0
7280,9677,275,2024-09-05 23:39:00,2024-09-06 00:29:00,9.59,25,50,1
7281,9678,489,2024-10-05 01:42:00,2024-10-05 02:09:00,7.09,25,27,0
7282,9679,382,2023-09-23 11:56:00,2023-09-23 12:16:00,10.75,20,20,0
7283,9682,99,2024-01-02 07:49:00,2024-01-02 08:12:00,3.37,30,23,0
7284,9683,699,2023-04-08 19:54:00,2023-04-08 20:41:00,4.39,25,47,1
7285,9684,774,2023-06-07 14:34:00,2023-06-07 14:52:00,10.67,35,18,0
7286,9686,766,2023-12-02 22:33:00,2023-12-02 23:15:00,7.32,35,42,1
7287,9687,264,2023-09-11 21:53:00,2023-09-11 22:16:00,11.33,20,23,0
7288,9688,554,2023-10-30 01:46:00,2023-10-30 02:18:00,3.17,25,32,1
7289,9689,21,2024-02-02 15:48:00,2024-02-02 16:32:00,11.43,35,44,1
7290,9691,203,2023-03-03 00:36:00,2023-03-03 01:39:00,1.31,30,63,1
7291,9693,620,2023-07-01 11:51:00,2023-07-01 12:11:00,7.45,30,20,0
7292,9694,629,2024-04-07 18:19:00,2024-04-07 18:48:00,8.82,35,29,0
7293,9695,307,2023-03-22 12:49:00,2023-03-22 13:06:00,11.75,20,17,0
7294,9696,542,2023-01-22 15:58:00,2023-01-22 16:28:00,5.72,25,30,0
7295,9697,667,2024-05-12 16:15:00,2024-05-12 16:35:00,11.07,20,20,0
7296,9698,365,2024-11-05 22:08:00,2024-11-05 22:30:00,2.63,20,22,0
7297,9699,217,2024-11-14 08:21:00,2024-11-14 08:41:00,1.02,20,20,0
7298,9700,65,2024-02-23 16:36:00,2024-02-23 17:04:00,5.35,35,28,0
7299,9701,161,2024-03-25 19:08:00,2024-03-25 19:51:00,6.66,25,43,1
7300,9702,111,2023-03-23 18:08:00,2023-03-23 18:24:00,9.07,30,16,0
7301,9703,432,2024-12-05 13:31:00,2024-12-05 13:55:00,8.1,35,24,0
7302,9704,470,2023-11-17 19:33:00,2023-11-17 19:41:00,9.89,25,8,0
7303,9705,744,2023-04-28 23:14:00,2023-04-28 23:30:00,4.97,25,16,0
7304,9706,604,2024-08-22 06:58:00,2024-08-22 07:28:00,11.95,30,30,0
7305,9707,652,2024-07-06 08:26:00,2024-07-06 09:05:00,7.0,35,39,0
7306,9708,756,2024-12-15 07:04:00,2024-12-15 07:48:00,5.37,20,44,1
7307,9709,754,2023-12-28 14:48:00,2023-12-28 15:03:00,11.41,25,15,0
7308,9712,785,2023-05-27 00:54:00,2023-05-27 01:22:00,1.31,25,28,0
7309,9713,58,2023-12-22 10:53:00,2023-12-22 11:18:00,7.57,35,25,0
7310,9714,196,2023-10-01 06:36:00,2023-10-01 07:08:00,10.04,30,32,0
7311,9715,590,2023-01-06 22:53:00,2023-01-06 23:08:00,5.6,35,15,0
7312,9717,792,2023-03-10 19:50:00,2023-03-10 20:10:00,5.41,25,20,0
7313,9720,638,2024-11-04 05:07:00,2024-11-04 05:25:00,2.72,30,18,0
7314,9721,698,2023-06-21 23:12:00,2023-06-21 23:50:00,4.38,20,38,1
7315,9722,444,2024-11-04 12:50:00,2024-11-04 13:23:00,6.34,30,33,0
7316,9724,324,2023-09-09 15:19:00,2023-09-09 15:49:00,1.63,30,30,0
7317,9726,478,2023-04-22 17:15:00,2023-04-22 17:25:00,7.92,35,10,0
7318,9727,459,2024-02-25 20:44:00,2024-02-25 21:08:00,4.82,35,24,0
7319,9728,781,2023-05-12 07:33:00,2023-05-12 08:04:00,9.09,20,31,1
7320,9729,239,2023-11-24 14:18:00,2023-11-24 14:53:00,7.04,35,35,0
7321,9730,304,2024-02-28 16:34:00,2024-02-28 17:22:00,4.54,25,48,1
7322,9731,87,2023-09-26 21:02:00,2023-09-26 21:42:00,11.21,35,40,0
7323,9733,604,2023-10-23 06:47:00,2023-10-23 07:18:00,11.78,35,31,0
7324,9734,298,2023-10-09 15:35:00,2023-10-09 16:00:00,4.26,30,25,0
7325,9735,718,2024-07-30 18:10:00,2024-07-30 18:56:00,7.08,30,46,1
