MENU_ITEM_ID,RESTAURANT_ID,ITEM_NAME,CATEGORY,PRICE,IS_VEG,IS_ACTIVE
3182,558,Apply Meal,Beverage,432.76,0,0
3183,493,We Meal,Main,465.81,0,0
3184,497,Chance Bowl,Main,136.99,0,0
3185,232,Whom Burger,Beverage,438.91,0,0
3186,947,They Pizza,Dessert,335.18,0,N
3187,946,It Thali,Main,244.13,N,0
3188,353,Shoulder Meal,Beverage,378.14,1,
3189,378,Win Bowl,Beverage,116.66,N,1
3190,394,Hot Meal,Starter,185.33,1,
3191,814,Politics Bowl,Beverage,288.81,1,1
3192,531,Protect Pizza,Starter,468.51,Y,Y
3193,38,Significant Thali,Starter,515.42,Y,
3194,920,Myself Bowl,Dessert,461.05,0,Y
3195,662,Degree Meal,Dessert,238.8,Y,0
3196,868,Health Burger,Dessert,80.74,0,
3197,508,Actually Burger,Beverage,282.09,N,Y
3198,233,Open Meal,Main,470.02,Y,Y
3199,661,Short Pizza,Dessert,190.52,1,0
3200,761,Throw Pizza,Starter,541.61,N,Y
3201,860,Affect Burger,Dessert,107.0,Y,
3202,585,Eight Pizza,Main,580.18,Y,0
3203,816,Night Meal,Main,323.14,0,1
3204,324,Century Bowl,Dessert,327.79,Y,
3205,847,Real Bowl,Main,470.75,0,1
3206,809,Relationship Meal,Beverage,580.04,1,1
3207,124,For Burger,Beverage,378.93,Y,0
3208,927,Data Pizza,Starter,595.71,Y,N
3209,158,Environmental Bowl,Starter,211.26,0,1
3210,435,If Burger,Beverage,297.7,N,N
3211,56,Star Thali,Beverage,559.61,1,1
3212,845,Son Burger,Dessert,106.56,N,Y
3213,240,Occur Pizza,Dessert,552.42,N,
3214,262,See Thali,Beverage,437.64,1,
3215,359,Agreement Bowl,Main,523.93,1,N
3216,863,Enjoy Meal,Beverage,506.69,Y,
3217,780,Area Thali,Beverage,125.98,0,0
3218,617,Rather Thali,Beverage,186.8,1,
3219,373,Force Bowl,Starter,327.95,1,1
3220,976,Current Bowl,Main,,Y,1
3221,445,Kid Meal,Dessert,420.94,1,1
3222,199,Glass Meal,Beverage,548.62,1,Y
3223,434,Because Thali,Starter,520.3,N,Y
3224,178,Team Meal,Starter,192.96,N,N
3225,142,Boy Burger,Beverage,548.7,1,1
3226,995,Sound Burger,Beverage,155.73,0,
3227,132,Newspaper Pizza,Beverage,289.53,0,1
3228,97,Lot Pizza,Main,595.73,Y,
3229,839,Power Pizza,Beverage,339.64,0,
3230,113,Wonder Thali,Beverage,,Y,0
3231,374,Add Burger,Starter,386.74,N,0
3232,510,Economic Bowl,Starter,552.41,Y,Y
3233,702,Card Meal,Beverage,402.22,1,0
3234,219,Remember Pizza,Starter,375.39,0,
3235,532,Long Meal,Starter,162.03,N,Y
3236,314,Month Meal,Beverage,128.19,1,Y
3237,945,History Thali,Dessert,245.83,Y,N
3238,331,Describe Thali,Starter,262.98,N,
3239,42,Go Pizza,Dessert,502.48,1,Y
3240,691,Newspaper Thali,Beverage,134.68,N,
3241,579,Senior Pizza,Beverage,298.77,1,1
3242,283,Health Burger,Dessert,513.46,N,
3243,289,Someone Pizza,Beverage,152.64,0,N
3244,213,Job Meal,Dessert,166.41,0,N
3245,151,Option Bowl,Main,212.97,0,0
3246,387,Amount Thali,Dessert,552.08,0,N
3247,612,Can Thali,Main,164.34,0,Y
3248,736,Eat Burger,Main,499.42,0,
3249,497,Practice Meal,Dessert,553.83,0,
3250,804,According Bowl,Dessert,447.28,1,1
3251,211,History Meal,Beverage,594.82,N,
3252,830,Great Bowl,Beverage,147.73,0,Y
3253,408,Activity Meal,Starter,116.01,1,
3254,930,Example Bowl,Dessert,91.96,1,Y
3255,39,There Burger,Main,494.61,Y,
3256,280,The Thali,Starter,394.63,Y,N
3257,649,Space Thali,Beverage,487.5,1,1
3258,673,Mind Meal,Main,268.24,N,1
3259,997,Science Pizza,Beverage,566.97,0,
3260,908,Policy Burger,Main,129.96,Y,N
3261,592,Agency Thali,Main,309.54,Y,Y
3262,331,Image Bowl,Dessert,571.13,0,0
3263,707,Learn Meal,Starter,413.32,N,N
3264,990,Particularly Burger,Main,80.82,N,
3265,804,Address Bowl,Dessert,151.4,N,1
3266,602,Small Bowl,Starter,430.52,0,1
3267,704,Who Burger,Beverage,308.36,N,1
3268,389,Let Thali,Starter,244.65,1,1
3269,750,Door Pizza,Starter,520.42,1,N
3270,300,Rule Bowl,Beverage,,0,
3271,997,Attorney Thali,Dessert,340.64,1,1
3272,186,So Pizza,Beverage,525.77,0,
3273,704,Husband Meal,Starter,82.37,1,0
3274,77,Whose Pizza,Starter,260.17,N,Y
3275,658,Bit Bowl,Beverage,487.25,0,
3276,981,Team Bowl,Starter,415.58,N,0
3277,426,Involve Thali,Dessert,356.23,0,0
3278,863,Cell Thali,Main,250.21,1,
3279,655,Sister Pizza,Main,135.63,N,0
3280,538,Gun Meal,Main,353.67,1,0
3281,171,Front Pizza,Beverage,125.4,Y,0
3282,973,Serve Thali,Beverage,508.59,Y,Y
3283,183,Appear Burger,Main,552.11,1,
3284,941,Chair Bowl,Main,379.85,Y,
3285,29,Certain Thali,Main,345.54,1,Y
3286,24,Test Pizza,Starter,425.35,Y,1
3287,860,View Meal,Beverage,119.42,Y,1
3288,534,Why Thali,Starter,174.49,1,
3289,497,Claim Meal,Main,,Y,
3290,978,Simply Thali,Main,205.12,1,Y
3291,379,School Bowl,Main,137.63,N,Y
3292,770,Issue Burger,Starter,292.96,Y,
3293,741,Lay Thali,Starter,204.5,N,Y
3294,897,Treatment Pizza,Dessert,198.48,N,
3295,633,City Pizza,Starter,466.51,Y,N
3296,346,Probably Meal,Main,87.02,N,
3297,198,Next Bowl,Dessert,265.15,1,Y
3298,541,Radio Thali,Main,568.63,Y,Y
3299,462,Build Thali,Beverage,327.08,N,Y
3300,484,After Pizza,Beverage,301.64,1,1
3301,872,Little Thali,Dessert,502.06,0,1
3302,256,Conference Burger,Starter,90.9,N,
3303,148,Offer Meal,Beverage,526.87,1,1
3304,739,Could Meal,Beverage,322.81,1,N
3305,620,Color Burger,Starter,80.35,Y,N
3306,336,Prove Burger,Main,243.63,Y,Y
3307,949,Point Burger,Dessert,238.95,N,
3308,173,Still Pizza,Dessert,287.94,1,
3309,988,Record Pizza,Starter,442.23,0,Y
3310,937,Economy Burger,Main,444.3,Y,Y
3311,924,Some Meal,Starter,173.75,N,N
3312,483,Travel Pizza,Dessert,596.68,N,1
3313,940,Its Thali,Starter,,1,1
3314,249,Course Bowl,Beverage,507.45,1,
3315,483,I Meal,Starter,422.39,0,1
3316,589,Task Bowl,Starter,109.91,Y,
3317,306,Collection Meal,Main,105.29,N,0
3318,649,Remember Burger,Beverage,252.21,N,N
3319,4,Instead Thali,Beverage,253.82,1,0
3320,835,Three Pizza,Beverage,268.95,0,N
3321,654,Involve Thali,Dessert,,1,
3322,28,Film Thali,Beverage,170.15,1,N
3323,459,Food Bowl,Beverage,599.35,0,1
3324,582,Game Pizza,Starter,519.85,1,1
3325,692,Marriage Meal,Beverage,387.28,Y,N
3326,21,Change Burger,Main,214.35,0,0
3327,85,Along Burger,Dessert,209.19,N,1
3328,876,Rate Thali,Starter,259.15,N,1
3329,332,Open Thali,Main,582.41,N,Y
3330,569,Other Pizza,Beverage,347.76,0,1
3331,84,Space Thali,Dessert,154.4,0,N
3332,959,Will Bowl,Beverage,525.2,Y,N
3333,321,Hair Meal,Beverage,433.23,N,0
3334,377,Sort Meal,Beverage,,0,N
3335,351,Control Meal,Dessert,567.85,0,0
3336,123,Year Thali,Main,408.96,N,
3337,203,Coach Bowl,Main,120.73,1,
3338,706,Mrs Bowl,Main,182.5,N,N
3339,370,Institution Meal,Starter,343.69,N,N
3340,23,Walk Bowl,Main,298.9,0,Y
3341,350,Later Burger,Dessert,438.23,0,
3342,120,Life Meal,Starter,497.45,N,Y
3343,974,Whom Pizza,Dessert,110.32,Y,Y
3344,213,Spring Meal,Dessert,222.78,Y,
3345,609,Country Bowl,Beverage,579.21,1,N
3346,322,Understand Pizza,Dessert,511.23,N,
3347,2,Name Meal,Main,518.22,N,
3348,207,Join Pizza,Beverage,,Y,Y
3349,239,Let Pizza,Beverage,311.36,0,
3350,624,Change Burger,Beverage,318.69,N,1
3351,977,Remain Burger,Beverage,397.62,N,N
3352,45,Them Meal,Beverage,130.26,0,Y
3353,373,System Burger,Beverage,182.6,1,
3354,968,Out Pizza,Starter,152.44,N,1
3355,709,Tv Bowl,Beverage,84.85,N,Y
3356,880,Defense Thali,Dessert,297.08,0,
3357,86,Someone Bowl,Dessert,415.16,N,0
3358,435,Much Thali,Starter,235.69,1,0
3359,307,Drop Bowl,Beverage,396.25,Y,1
3360,330,Then Pizza,Main,262.92,0,1
3361,713,Company Meal,Beverage,588.66,0,
3362,893,Break Meal,Starter,444.66,N,N
3363,498,Speak Thali,Beverage,456.94,1,1
3364,221,Key Pizza,Starter,,N,N
3365,532,Candidate Meal,Dessert,470.71,0,N
3366,574,Claim Burger,Dessert,186.9,N,0
3367,174,Community Thali,Dessert,577.9,Y,Y
3368,580,Forget Burger,Beverage,475.35,0,N
3369,704,None Pizza,Main,288.97,N,N
3370,114,Discover Meal,Dessert,332.74,Y,Y
3371,190,Sit Meal,Beverage,416.02,0,0
3372,279,Top Burger,Starter,336.38,Y,Y
3373,963,Foot Bowl,Main,584.35,0,1
3374,38,Explain Thali,Beverage,309.32,1,
3375,45,Follow Burger,Starter,277.93,0,
3376,650,Build Bowl,Beverage,392.17,Y,0
3377,131,Happy Meal,Starter,568.92,1,
3378,492,Charge Meal,Main,444.65,Y,
3379,543,Cold Burger,Starter,236.32,Y,N
3380,846,Almost Thali,Main,233.68,1,0
3381,743,Interview Thali,Beverage,220.2,1,N
3382,617,Attention Bowl,Starter,191.66,1,1
3383,779,Behavior Thali,Beverage,439.34,0,1
3384,576,Already Pizza,Beverage,273.49,1,N
3385,255,During Bowl,Dessert,239.49,Y,
3386,21,Trip Pizza,Dessert,472.76,1,1
3387,74,Price Burger,Starter,316.23,Y,N
3388,562,Part Bowl,Beverage,139.86,1,1
3389,860,Move Pizza,Beverage,493.24,0,
3390,245,Great Thali,Starter,517.18,0,
3391,689,Current Meal,Beverage,144.37,Y,1
3392,57,Stuff Pizza,Beverage,487.03,0,
3393,924,Agree Pizza,Starter,458.04,N,N
3394,43,Region Pizza,Dessert,577.71,N,N
3395,990,Fill Pizza,Dessert,152.07,N,0
3396,879,Growth Burger,Beverage,151.97,0,
3397,886,Stage Burger,Starter,208.66,0,N
3398,46,System Pizza,Starter,482.08,0,0
3399,675,Job Bowl,Dessert,311.66,0,Y
3400,699,Seven Bowl,Starter,221.49,1,
3401,833,Knowledge Thali,Main,498.66,0,Y
3402,750,Research Burger,Main,553.25,0,
3403,448,Table Meal,Beverage,590.21,Y,0
3404,141,Our Pizza,Main,346.63,0,
3405,502,Her Thali,Main,479.53,0,
3406,237,Order Burger,Main,291.9,Y,Y
3407,352,Respond Burger,Dessert,220.21,Y,Y
3408,145,Office Bowl,Starter,488.24,N,0
3409,439,Turn Pizza,Starter,372.32,Y,
3410,219,Themselves Burger,Beverage,185.46,0,N
3411,555,Compare Meal,Starter,256.94,1,1
3412,886,Sell Pizza,Main,552.44,0,N
3413,259,Work Meal,Beverage,260.1,N,Y
3414,860,Century Thali,Beverage,310.46,1,Y
3415,638,Give Pizza,Starter,415.73,0,0
3416,375,Article Burger,Dessert,285.64,1,1
3417,211,Detail Thali,Main,254.32,0,Y
3418,86,Author Pizza,Starter,120.58,1,0
3419,136,Fall Bowl,Starter,96.68,0,0
3420,646,Identify Bowl,Beverage,303.65,N,N
3421,236,Campaign Meal,Beverage,80.38,Y,
3422,985,Blood Meal,Beverage,360.74,Y,N
3423,575,Hour Meal,Dessert,572.34,1,1
3424,994,As Meal,Dessert,89.36,0,
3425,882,Skin Meal,Starter,,0,N
3426,378,Take Bowl,Dessert,179.0,N,0
3427,894,My Thali,Starter,437.37,1,N
3428,857,Account Pizza,Starter,247.92,N,
3429,73,Cell Bowl,Beverage,509.3,Y,1
3430,76,Give Bowl,Dessert,256.26,Y,N
3431,817,Year Pizza,Beverage,253.28,Y,
3432,484,Meet Thali,Main,371.96,1,1
3433,289,Over Pizza,Beverage,316.77,1,1
3434,848,Author Meal,Dessert,354.69,0,
3435,83,Resource Meal,Beverage,184.63,0,1
3436,903,Drug Burger,Starter,,0,1
3437,781,Miss Burger,Dessert,163.71,0,
3438,899,Tonight Bowl,Main,513.18,N,1
3439,783,Upon Meal,Beverage,124.43,0,
3440,639,Become Meal,Starter,408.2,1,0
3441,867,Church Thali,Main,468.4,Y,1
3442,6,Financial Meal,Beverage,555.69,Y,
3443,494,In Pizza,Main,431.67,N,N
3444,854,Edge Bowl,Starter,429.95,1,1
3445,52,Green Pizza,Main,393.79,Y,0
3446,138,Whose Pizza,Starter,555.7,N,1
3447,265,Movie Pizza,Dessert,542.12,1,N
3448,967,Amount Pizza,Starter,276.57,N,Y
3449,41,Dog Burger,Dessert,382.41,0,1
3450,508,Republican Burger,Starter,565.67,N,1
3451,818,Traditional Bowl,Beverage,594.56,N,0
3452,754,Food Bowl,Starter,96.09,0,Y
3453,493,Then Pizza,Beverage,273.54,0,
3454,122,Generation Pizza,Main,310.84,1,0
3455,583,Smile Meal,Starter,247.07,0,0
3456,955,Impact Burger,Beverage,590.45,0,0
3457,281,Later Pizza,Starter,590.45,Y,0
3458,148,Final Thali,Dessert,297.25,Y,0
3459,197,Look Bowl,Dessert,544.91,N,N
3460,432,Pay Thali,Starter,86.53,Y,1
3461,498,True Thali,Main,214.2,Y,0
3462,632,Ever Meal,Starter,359.0,1,0
3463,722,Short Burger,Beverage,132.14,N,
3464,11,We Bowl,Beverage,478.13,Y,
3465,354,Similar Bowl,Beverage,137.69,N,1
3466,151,Stand Bowl,Dessert,225.77,N,N
3467,436,Baby Pizza,Beverage,237.1,Y,
3468,694,Program Pizza,Starter,543.57,N,N
3469,716,Individual Burger,Starter,234.66,Y,Y
3470,823,Girl Burger,Dessert,242.98,N,
3471,176,Herself Bowl,Beverage,101.23,0,Y
3472,949,Turn Meal,Main,548.04,0,N
3473,133,Recognize Thali,Dessert,431.16,N,Y
3474,233,Serve Thali,Beverage,576.49,1,Y
3475,830,Crime Bowl,Beverage,521.43,N,
3476,564,Effort Thali,Starter,180.31,1,0
3477,40,Could Bowl,Beverage,219.6,1,1
3478,653,Those Burger,Starter,127.87,0,0
3479,515,Decade Meal,Dessert,362.5,Y,Y
3480,11,Star Pizza,Beverage,562.99,1,
3481,127,Loss Meal,Dessert,106.41,Y,Y
3482,764,Indeed Bowl,Beverage,362.5,Y,N
3483,144,Shake Thali,Beverage,410.92,Y,1
3484,409,View Bowl,Dessert,260.99,Y,N
3485,862,Bad Pizza,Main,182.4,Y,1
3486,373,No Bowl,Beverage,155.11,1,1
3487,7,Really Burger,Main,375.1,N,
3488,211,Important Bowl,Starter,498.95,0,
3489,884,Good Burger,Dessert,420.56,0,0
3490,441,Big Thali,Starter,104.28,N,N
3491,58,Of Bowl,Main,147.31,N,0
3492,482,Next Meal,Main,203.4,0,1
3493,445,Remember Bowl,Main,513.93,N,
3494,15,Several Bowl,Main,219.65,1,Y
3495,344,Change Thali,Dessert,387.7,0,Y
3496,275,Short Bowl,Main,398.88,Y,
3497,45,Third Meal,Starter,177.1,N,0
3498,143,Effort Burger,Beverage,571.09,Y,1
3499,635,Same Thali,Main,554.05,N,N
3500,26,Remember Thali,Main,200.71,N,1
3501,933,Head Pizza,Starter,296.34,0,N
3502,206,Writer Pizza,Main,231.57,Y,0
3503,194,Seven Burger,Dessert,172.51,Y,Y
3504,803,Keep Meal,Dessert,345.56,N,1
3505,810,Foreign Meal,Beverage,250.72,1,Y
3506,1000,Enough Bowl,Beverage,565.49,Y,1
3507,646,Station Burger,Main,333.09,N,
3508,708,Identify Meal,Main,,0,Y
3509,451,Back Pizza,Starter,525.0,0,Y
3510,935,Respond Bowl,Main,366.0,Y,N
3511,53,Never Meal,Beverage,595.51,Y,1
3512,802,Happy Thali,Starter,499.0,1,
3513,763,Especially Bowl,Dessert,314.43,N,1
3514,668,Music Thali,Main,241.35,N,Y
3515,408,Morning Bowl,Starter,116.06,Y,N
3516,596,Former Burger,Main,260.35,N,0
3517,514,White Bowl,Main,,Y,0
3518,941,Music Burger,Beverage,159.12,Y,N
3519,601,Firm Thali,Starter,333.07,N,
3520,76,Threat Meal,Main,395.65,Y,Y
3521,752,North Meal,Main,275.61,1,0
3522,955,Local Pizza,Main,489.48,N,1
3523,274,Arm Pizza,Main,144.68,Y,
3524,515,Follow Thali,Starter,566.77,N,0
3525,385,Majority Pizza,Main,407.69,0,Y
3526,600,Under Meal,Main,,0,
3527,346,Man Thali,Starter,570.94,Y,0
3528,138,Claim Thali,Main,166.38,Y,0
3529,869,Source Burger,Beverage,196.88,N,1
3530,264,Dinner Meal,Starter,533.08,1,0
3531,18,Gun Pizza,Dessert,276.96,Y,0
3532,776,Ago Burger,Dessert,448.52,1,0
3533,854,Which Pizza,Beverage,390.65,Y,0
3534,79,Worker Thali,Dessert,81.74,N,N
3535,854,Sister Thali,Main,226.18,0,1
3536,854,Police Bowl,Main,471.55,N,
3537,764,Behind Meal,Starter,405.83,Y,1
3538,82,Few Meal,Main,139.84,1,N
3539,554,Back Bowl,Starter,493.41,0,
3540,108,Loss Burger,Main,503.86,N,N
3541,154,Cup Meal,Main,118.57,N,N
3542,929,Herself Burger,Beverage,546.72,Y,Y
3543,239,Take Thali,Main,225.37,0,N
3544,700,Describe Thali,Beverage,542.57,0,N
3545,456,Blue Meal,Dessert,245.11,Y,0
3546,696,Whether Bowl,Main,128.67,1,
3547,417,Check Burger,Starter,387.06,1,
3548,379,Possible Pizza,Main,379.8,1,Y
3549,693,Action Pizza,Dessert,571.52,N,
3550,640,Officer Bowl,Beverage,323.45,1,1
3551,549,Serious Thali,Main,273.52,1,
3552,161,Vote Bowl,Starter,111.14,N,
3553,937,Wind Burger,Beverage,443.14,1,
3554,345,Information Pizza,Main,592.3,0,Y
3555,71,Meeting Burger,Main,419.64,N,N
3556,998,Unit Pizza,Beverage,338.19,0,N
3557,175,Radio Thali,Beverage,259.16,0,Y
3558,628,Week Thali,Dessert,440.9,1,1
3559,32,Rock Thali,Starter,394.98,0,Y
3560,536,Discussion Pizza,Main,561.87,1,1
3561,195,Lot Thali,Beverage,539.02,N,1
3562,59,Charge Thali,Dessert,544.73,Y,
3563,236,View Meal,Beverage,345.92,0,
3564,674,Whose Burger,Beverage,237.33,1,
3565,428,Trip Thali,Main,279.82,0,N
3566,239,Shake Burger,Beverage,283.29,1,
3567,72,Whom Thali,Beverage,252.24,N,
3568,232,Interest Pizza,Beverage,191.4,1,Y
3569,710,Challenge Burger,Dessert,515.66,Y,N
3570,359,His Thali,Starter,544.03,N,N
3571,978,Garden Burger,Starter,370.52,N,Y
3572,456,Partner Meal,Main,566.13,0,Y
3573,359,School Bowl,Dessert,148.34,0,
3574,840,Sign Bowl,Dessert,337.7,1,1
3575,683,Possible Meal,Beverage,558.44,N,
3576,883,Institution Pizza,Beverage,525.45,0,Y
3577,263,Speech Meal,Starter,252.1,0,Y
3578,30,Whose Thali,Main,502.88,0,0
3579,903,Suddenly Pizza,Beverage,583.83,1,Y
3580,38,Help Pizza,Dessert,135.67,1,Y
3581,679,Inside Thali,Main,147.82,Y,1
3582,125,Do Burger,Main,309.76,0,
3583,208,Similar Thali,Main,153.05,1,
3584,733,Entire Bowl,Main,301.9,0,Y
3585,638,Century Meal,Starter,113.23,Y,N
3586,660,Particular Bowl,Starter,369.79,N,Y
3587,764,Skin Pizza,Main,555.82,N,0
3588,121,Finish Bowl,Starter,566.11,1,
3589,718,Model Meal,Main,433.37,1,N
3590,759,Want Bowl,Dessert,346.75,0,
3591,512,News Bowl,Beverage,573.79,0,Y
3592,526,Consumer Thali,Main,522.89,1,0
3593,375,Only Burger,Beverage,229.93,N,Y
3594,328,Mean Burger,Dessert,292.04,0,1
3595,211,Life Burger,Beverage,165.27,1,0
3596,431,Wonder Pizza,Starter,340.04,1,Y
3597,441,Suffer Burger,Beverage,81.99,N,Y
3598,35,Tonight Meal,Main,324.5,1,
3599,490,Avoid Thali,Beverage,404.51,1,
3600,818,Claim Pizza,Beverage,212.12,N,1
3601,75,Particular Bowl,Dessert,266.65,1,N
3602,650,Describe Bowl,Main,461.1,0,0
3603,37,Capital Bowl,Starter,237.96,0,0
3604,199,Whole Thali,Beverage,281.38,1,1
3605,809,Cover Pizza,Beverage,,N,1
3606,818,Remember Bowl,Beverage,471.77,1,
3607,451,Push Meal,Beverage,386.72,1,N
3608,178,Base Burger,Main,288.61,N,
3609,178,Television Meal,Beverage,291.64,1,1
3610,456,Laugh Thali,Starter,191.91,N,1
3611,684,Chair Burger,Main,457.78,N,1
3612,622,Within Bowl,Starter,518.74,1,N
3613,487,Key Meal,Starter,185.74,Y,0
3614,442,Modern Thali,Beverage,333.87,Y,1
3615,332,Become Thali,Starter,236.12,1,N
3616,109,Remain Bowl,Starter,145.86,N,1
3617,109,Once Meal,Beverage,220.66,N,1
3618,930,Five Meal,Starter,444.59,N,
3619,818,Take Burger,Starter,131.01,0,
3620,702,Society Meal,Starter,372.65,N,
3621,431,Poor Thali,Dessert,551.14,1,1
3622,932,Wonder Bowl,Main,458.85,1,
3623,750,Measure Pizza,Beverage,114.44,N,Y
3624,387,Whose Meal,Starter,422.33,N,N
3625,733,Whatever Pizza,Beverage,405.77,Y,0
3626,447,Cultural Bowl,Starter,423.44,1,1
3627,269,Lot Burger,Starter,560.7,N,
3628,691,Risk Bowl,Main,219.21,N,0
3629,786,But Burger,Beverage,457.45,Y,
3630,445,Camera Burger,Main,94.64,0,1
3631,726,Left Thali,Starter,92.13,N,0
3632,631,Resource Burger,Beverage,237.92,1,
3633,607,Hope Meal,Main,107.09,N,
3634,74,Former Burger,Dessert,110.44,1,0
3635,657,Argue Pizza,Beverage,287.62,0,0
3636,487,Little Burger,Starter,247.63,0,0
3637,738,Hold Bowl,Dessert,298.07,N,0
3638,291,Tell Meal,Starter,525.87,N,Y
3639,610,Well Burger,Beverage,469.56,1,0
3640,219,What Thali,Main,470.98,Y,N
3641,314,And Bowl,Dessert,,1,Y
3642,538,Natural Pizza,Dessert,280.18,1,
3643,508,Doctor Burger,Dessert,444.96,1,N
3644,340,Run Burger,Beverage,335.77,0,
3645,188,Various Thali,Beverage,129.84,Y,0
3646,869,Since Burger,Starter,223.25,N,Y
3647,298,Collection Thali,Beverage,467.09,1,1
3648,656,Your Bowl,Dessert,172.08,N,N
3649,898,Economy Bowl,Starter,390.09,Y,0
3650,877,Send Thali,Beverage,224.57,1,Y
3651,536,Local Meal,Beverage,432.21,Y,
3652,392,Hold Pizza,Main,133.74,1,
3653,228,Option Bowl,Dessert,505.47,N,Y
3654,93,Among Meal,Beverage,168.62,N,N
3655,13,Return Bowl,Main,432.71,N,
3656,304,Receive Meal,Main,422.9,Y,1
3657,553,Moment Pizza,Starter,107.19,Y,Y
3658,650,From Bowl,Main,330.44,0,1
3659,610,Possible Thali,Starter,123.27,Y,
3660,836,Remain Pizza,Starter,254.19,Y,1
3661,169,Environment Pizza,Main,528.86,N,
3662,915,Detail Thali,Main,249.79,0,
3663,562,Inside Thali,Main,252.24,1,0
3664,30,Two Bowl,Main,126.73,Y,Y
3665,894,Animal Bowl,Beverage,492.89,1,Y
3666,67,Former Burger,Starter,544.43,N,N
3667,298,Act Meal,Main,460.18,1,Y
3668,951,Court Bowl,Main,404.5,Y,1
3669,993,Now Burger,Dessert,464.59,N,Y
3670,97,Drop Meal,Main,530.71,1,0
3671,172,Tax Meal,Beverage,188.62,0,N
3672,434,Front Burger,Dessert,342.18,Y,
3673,352,Try Meal,Beverage,472.79,Y,0
3674,878,Gas Bowl,Main,294.22,1,Y
3675,421,Nature Burger,Starter,152.55,0,
3676,657,Name Meal,Main,96.92,1,N
3677,45,Dark Bowl,Starter,450.79,0,
3678,742,Family Bowl,Main,249.79,0,N
3679,96,Two Thali,Starter,248.61,N,Y
3680,643,Third Pizza,Main,410.1,0,1
3681,635,Main Meal,Beverage,298.09,1,1
3682,711,Offer Burger,Beverage,452.5,1,Y
3683,371,Series Pizza,Starter,488.81,Y,N
3684,427,Between Meal,Main,240.51,Y,Y
3685,468,Member Thali,Dessert,345.32,1,
3686,744,Officer Meal,Dessert,366.4,1,Y
3687,386,Box Pizza,Beverage,89.2,N,0
3688,746,Fight Thali,Starter,441.09,1,Y
3689,874,Specific Thali,Starter,209.0,0,1
3690,869,Language Bowl,Beverage,573.51,N,
3691,764,Positive Bowl,Main,298.39,N,Y
3692,92,Too Meal,Main,109.45,1,N
3693,672,Country Bowl,Beverage,161.15,0,0
3694,291,Child Burger,Main,480.34,Y,N
3695,37,Life Burger,Main,568.1,N,1
3696,680,Television Burger,Beverage,106.02,1,Y
3697,904,Study Burger,Dessert,357.65,0,N
3698,292,Without Pizza,Beverage,335.16,Y,0
3699,578,Year Pizza,Beverage,404.24,0,N
3700,958,Order Pizza,Dessert,382.82,1,1
3701,827,The Burger,Main,269.22,N,Y
3702,961,Cause Burger,Starter,105.6,0,1
3703,354,Hair Bowl,Beverage,233.38,Y,1
3704,283,Record Meal,Starter,345.86,N,0
3705,348,Grow Pizza,Starter,291.32,1,1
3706,596,Adult Pizza,Dessert,499.84,1,1
3707,486,Entire Pizza,Beverage,326.32,N,0
3708,116,Listen Pizza,Main,448.0,1,Y
3709,136,Machine Meal,Starter,133.14,N,
3710,907,Interest Meal,Beverage,,1,N
3711,195,Way Burger,Main,530.01,0,1
3712,25,Option Meal,Beverage,494.78,N,0
3713,341,Consider Pizza,Main,389.44,N,Y
3714,388,Attorney Pizza,Beverage,474.46,N,1
3715,623,Task Pizza,Dessert,285.61,N,0
3716,521,Financial Thali,Starter,483.34,1,0
3717,66,Table Burger,Dessert,483.46,0,0
3718,555,Water Burger,Main,560.11,0,0
3719,489,Pattern Burger,Beverage,451.56,Y,0
3720,159,Discussion Pizza,Beverage,269.26,1,
3721,188,Usually Burger,Dessert,,1,1
3722,301,Treat Meal,Beverage,430.53,0,0
3723,653,Forward Pizza,Main,342.14,0,
3724,758,Writer Bowl,Main,144.9,Y,1
3725,919,Challenge Thali,Starter,437.83,N,
3726,752,Lot Pizza,Main,313.51,Y,1
3727,546,Create Bowl,Dessert,527.95,Y,1
3728,64,Analysis Pizza,Main,111.42,0,0
3729,168,Meeting Meal,Starter,450.59,0,0
3730,453,Each Burger,Main,165.93,0,
3731,592,Hundred Bowl,Dessert,547.0,Y,0
3732,728,Similar Burger,Starter,547.32,N,N
3733,662,Interesting Bowl,Beverage,233.9,1,N
